member_name,sitting_date,parliamentary_period,parliamentary_session,parliamentary_sitting,political_party,government,member_region,roles,member_gender,speech
πεπονης ιωαννη αναστασιος,08/07/1989,period 5,session 1,sitting 6,πανελληνιο σοσιαλιστικο κινημα,['τζαννετακη τζαννη(02/07/1989-12/10/1989)'],α' αθηνων,['βουλευτης'],male," Και δεύτερο να μη δίνετε τόσο εύκολες απαντήσεις. Έχετε προκαλέσει επανειλημμένως. Εγώ σε λίγες μέρες θα σας φέρω στοιχεία, για να σας πω ότι κάνατε ολόκληρο δημοσιογραφικό θόρυβο για διορισμούς στη ΔΕΗ και θα σας αποδείξω, ότι στην περίοδο, τη δική σας την προεκλογική, διορίσθηκαν 4 χιλιάδες, με συγκεκριμένα στοιχεία. Μην μπούμε σε αυτήν τη συζήτηση, διότι τα στοιχεία που έχουμε εμείς μπορεί να είναι πειστικότερα από αυτά που αυθαίρετα επικαλείσθε εσείς μιλώντας για εκατοντάδες δήθεν αρνουμένων να παραιτηθούν μετακλητών υπαλλήλων. Σας επαναλαμβάνω, οι μετακλητοί υπάλληλοι δεν παραιτούνται, λήγει η θητεία τους αυτομάτως. Το ξέρετε πολύ καλά και μην επιμένετε. Αλλά είπατε και άλλα, τα οποία επίσης είναι τελείως αντίθετα..."
μητσοτακης κυριακου κωνσταντινος,08/07/1989,period 5,session 1,sitting 6,νεα δημοκρατια,['τζαννετακη τζαννη(02/07/1989-12/10/1989)'],α' θεσσαλονικης,"['αρχηγος αξιωματικης αντιπολιτευσης(09/01/1984-10/12/1989)', 'αρχηγος κομματος:προεδρος νεας δημοκρατιας(09/01/1984-11/03/1993)']",male," Όχι και οκτώ αγορεύσεις, κύριε Πεπονή, διάλογο κάνουμε. Να απαντάτε σ` αυτά που σας λένε."
πεπονης ιωαννη αναστασιος,08/07/1989,period 5,session 1,sitting 6,πανελληνιο σοσιαλιστικο κινημα,['τζαννετακη τζαννη(02/07/1989-12/10/1989)'],α' αθηνων,['βουλευτης'],male," Κύριε Αρχηγέ της Συμπολίτευσης, εάν σας ενοχλεί, να απευθυνθείτε στο Προεδρείο."
μητσοτακης κυριακου κωνσταντινος,08/07/1989,period 5,session 1,sitting 6,νεα δημοκρατια,['τζαννετακη τζαννη(02/07/1989-12/10/1989)'],α' θεσσαλονικης,"['αρχηγος αξιωματικης αντιπολιτευσης(09/01/1984-10/12/1989)', 'αρχηγος κομματος:προεδρος νεας δημοκρατιας(09/01/1984-11/03/1993)']",male," Δε με ενοχλεί καθόλου, αλλά διάλογο κάνουμε."
δαμανακη θεοδωρου μαρια,08/07/1989,period 5,session 1,sitting 6,συνασπισμος της αριστερας των κινηματων και της οικολογιας,['τζαννετακη τζαννη(02/07/1989-12/10/1989)'],β' αθηνων,['α αντιπροεδρος βουλης(07/04/1989-21/11/1989)'],female," Το Προεδρείο πράγματι εφαρμόζει τον Κανονισμό στη συγκεκριμένη περίπτωση, με κάποια ανοχή. Παρακαλώ να ολοκληρώσετε, κύριε Πεπονή."
πεπονης ιωαννη αναστασιος,08/07/1989,period 5,session 1,sitting 6,πανελληνιο σοσιαλιστικο κινημα,['τζαννετακη τζαννη(02/07/1989-12/10/1989)'],α' αθηνων,['βουλευτης'],male," Εάν έχω υπερβεί το όριο, κυρία Πρόεδρε, ευχαρίστως να εγκαταλείψω το λόγο."
δαμανακη θεοδωρου μαρια,08/07/1989,period 5,session 1,sitting 6,συνασπισμος της αριστερας των κινηματων και της οικολογιας,['τζαννετακη τζαννη(02/07/1989-12/10/1989)'],β' αθηνων,['α αντιπροεδρος βουλης(07/04/1989-21/11/1989)'],female," Επειδή είστε παλιός στην Αίθουσα, καταλαβαίνετε πολύ καλά τι εννοώ."
πεπονης ιωαννη αναστασιος,08/07/1989,period 5,session 1,sitting 6,πανελληνιο σοσιαλιστικο κινημα,['τζαννετακη τζαννη(02/07/1989-12/10/1989)'],α' αθηνων,['βουλευτης'],male," Το να δίνει δημοσία οδηγίες στο Προεδρείο ο Αρχηγός της Συμπολίτευσης, νομίζω ότι είναι πάντως κάτι πέραν της ανοχής της Βουλής."
δαμανακη θεοδωρου μαρια,08/07/1989,period 5,session 1,sitting 6,συνασπισμος της αριστερας των κινηματων και της οικολογιας,['τζαννετακη τζαννη(02/07/1989-12/10/1989)'],β' αθηνων,['α αντιπροεδρος βουλης(07/04/1989-21/11/1989)'],female," Παρακαλώ, ολοκληρώστε, κύριε Πεπονή."
πεπονης ιωαννη αναστασιος,08/07/1989,period 5,session 1,sitting 6,πανελληνιο σοσιαλιστικο κινημα,['τζαννετακη τζαννη(02/07/1989-12/10/1989)'],α' αθηνων,['βουλευτης'],male," Θα ήθελα επίσης να υπογραμμίσω, κύριε Κανελλόπουλε, ότι είπατε και πάρα πολλά άλλα αυθαίρετα, όπως, όταν ομιλήσατε για τους θεσμούς. Για τους θεσμούς εμείς ομιλήσαμε χθες αναλυτικά, αλλά δεν πήραμε καμία απάντηση. Είναι δυνατό να καταπονήσω τη Βουλή, επαναλαμβάνοντας το τι εκάναμε στο επίπεδο του Κανονισμού, το τι εκάναμε στο επίπεδο του Συντάγματος; Είναι ανάγκη να υπενθυμίσω ότι επί των ημερών μας όποιος κάτοικος του κέντρου ανοίξει το ραδιόφωνό του, θα ακούσει δεκάδες ραδιοφωνικών σταθμών, να επικρίνουν μέχρι πριν λίγες ημέρες την Κυβέρνηση και τώρα το ΠΑΣΟΚ; Αυτά είναι εκείνα τα οποία θεωρείτε εσείς, ότι αποτελούν κατάλυση της δημοκρατίας και των θεσμών; Αυτή είναι η ανελευθερία την οποία καταγγέλλετε; Είναι δυνατό να λέγονται αυτά τα πράγματα σοβαρά μέσα στη Βουλή και ο ελληνικός Λαός δεΣΕΛΙΔΑ 0084 γνωρίζει, δε βλέπει, δε ζει, δεν ακούει; Και ομιλήσατε για θέματα παρελθόντος. Και ξεχάσατε ότι εδώ υπάρχει ένα έργο, για το οποίο επανειλημμένα σας προκαλέσαμε να συζητήσετε. Και ούτε στη Βουλή, την περασμένη, δεχθήκατε συζήτηση, ούτε κατά το διάστημα της προεκλογικής περιόδου επιχειρήσατε να κριτικάρετε ή να ελέγξετε το έργο μας. Το μόνο το οποίο επράττατε, είναι να αναφέρεσθε συνεχώς στο θέμα της Τράπεζας Κρήτης, ως εάν δεν υπήρξε μία 8ετία, η οποία ήταν 8ετία δημιουργίας και 8ετία έργου. Και σε ό,τι αφορά το θέμα της Τράπεζας Κρήτης ανακριβολογήσατε κατά τρόπο προκλητικό, όταν ισχυρισθήκατε, ότι εμείς καταλύσαμε τη Δικαιοσύνη."
